slopeL,slopeH,F_slip,F_yield,fluxD,fluxHR,fluxLR,potential_H1,dG
0.1,-0.1232323232323232,0.1285661600773221,0.0294071330514031,-17.002677518259986,10.047052233569625,6.95562528403935,0.1767676767676767,-0.0007774021074662
0.1,-0.1,0.1917201689805933,0.0111856383161633,-44.700175874431054,28.409940211360578,16.29023566302127,0.1999999999999999,-0.0853201693363146
0.1,-0.101010101010101,0.1890619073114124,0.0115041134775308,-43.46271453066919,27.54175530169794,15.92095922856295,0.1989898989898989,-0.081514156401095
0.1,-0.1222222222222222,0.1310632626109656,0.027832134903229,-17.964845374832635,10.647327699206958,7.317517676488603,0.1777777777777777,-0.0042034851216748
0.1,-0.1191919191919192,0.1388490698833749,0.0237424245809346,-21.05934877471907,12.597304812550677,8.462043961547874,0.1808080808080807,-0.0146691754127955
0.1,-0.1141414141414141,0.1525732356574677,0.0186328259689133,-26.83436215393236,16.3122215216939,10.522140632129314,0.1858585858585858,-0.0326687909094072
0.1,-0.106060606060606,0.1752794596207838,0.0134926354762185,-37.057252519686486,23.121550107892872,13.935702412043977,0.1939393939393939,-0.0625202337456076
0.1,-0.107070707070707,0.1724540230461804,0.0139842456501833,-35.754520658844285,22.237288470842135,13.517232188311931,0.1929292929292929,-0.0587405530734026
0.1,-0.1131313131313131,0.1553925018237063,0.0178157103721881,-28.065117222765625,17.116328202533012,10.948789019974104,0.1868686868686868,-0.0363402899306703
0.1,-0.1080808080808081,0.169615834676378,0.0145128110813384,-34.452319209625756,21.358250425066096,13.094068784109634,0.1919191919191918,-0.0549712606604129
0.1,-0.1121212121212121,0.1582262875869738,0.0170558847200257,-29.31539513856319,17.937588432224583,11.37780670571281,0.1878787878787878,-0.0400321764435481
0.1,-0.1090909090909091,0.1667694108619314,0.0150811311998212,-33.15401168389967,20.486652265124384,12.667359418072945,0.1909090909090909,-0.0512140787249219
0.1,-0.1181818181818182,0.1415299564531929,0.0225664483923898,-22.156787425874597,13.29577391898608,8.86101350802717,0.1818181818181818,-0.0182167191440301
0.1,-0.1111111111111111,0.1610700711565065,0.0163493005753251,-30.582348015367117,18.7743119875597,11.808036027509631,0.1888888888888888,-0.0437428613656653
0.1,-0.1101010101010101,0.1639193010327743,0.015692209967026,-31.8629435275314,19.62465613895925,12.238287388378986,0.1898989898989898,-0.0474707160738923
0.1,-0.105050505050505,0.1780876789689579,0.0130353829324275,-38.35713937899584,24.00876938909668,14.348369990251054,0.1949494949494949,-0.066308574169257
0.1,-0.1202020202020202,0.1362084072216997,0.0250073977393136,-19.99408355937561,11.922749712212372,8.071333846973126,0.1797979797979798,-0.0111503766266516
0.1,-0.1161616161616161,0.1469961139477491,0.0204566808921324,-24.441892730504534,14.761484333036826,9.680408398673748,0.1838383838383838,-0.0253930765365378
0.1,-0.102020202020202,0.1863655339114606,0.0118464522647637,-42.20672897076031,26.665381275562417,15.541347694534014,0.1979797979797979,-0.0777083286498367
